ids	RSBA7	RSBDBR229	RSCFB2957	RSGMI1000	RSK60	RSMOLK2	RSPSI07	RSPSS4	RSR24	RSRUN2340	RSUW551
M_pro_L_c	1	1	1	1	1	1	1	1	1	1	1
M_pro_L_p	1	1	1	1	1	1	1	1	1	1	1
M_pro__L_c	1	1	1	1	1	1	1	1	1	1	1
M_pro__L_e	1	1	1	1	1	1	1	1	1	1	1
M_pro__L_p	1	1	1	1	1	1	1	1	1	1	1
M_prolpp_c	1	1	1	1	1	1	1	1	1	1	1
M_prot_his_L_c	1	1	1	1	1	1	1	1	1	1	1
M_protmn_c	1	1	1	0	1	1	1	0	0	0	1
M_protrna_c	1	1	1	1	1	1	1	1	1	1	1
M_prpncoa_c	1	1	1	1	1	1	1	1	1	1	1
M_prpp_c	1	1	1	1	1	1	1	1	1	1	1
M_ps120_c	1	1	1	1	1	1	1	1	1	1	1
M_ps140_c	1	1	1	1	1	1	1	1	1	1	1
M_ps141_c	1	1	1	1	1	1	1	1	1	1	1
M_ps160_c	1	1	1	1	1	1	1	1	1	1	1
M_ps161_c	1	1	1	1	1	1	1	1	1	1	1
M_ps180_c	1	1	1	1	1	1	1	1	1	1	1
M_ps181_c	1	1	1	1	1	1	1	1	1	1	1
M_ps_cho_c	1	1	1	1	1	1	1	1	1	1	1
M_psd5p_c	1	1	1	1	1	1	1	1	1	1	1
M_pser__L_c	1	1	1	1	1	1	1	1	1	1	1
M_pser_c	1	1	1	1	1	1	1	1	1	1	1
M_pta_c	1	1	1	1	1	1	1	1	1	1	1
M_ptal_c	1	1	1	1	1	1	1	1	1	1	1
M_ptdca_c	1	1	1	1	1	1	1	1	1	1	1
M_ptdcal_c	1	1	1	1	1	1	1	1	1	1	1
M_ptolald_c	1	0	1	1	0	1	1	1	0	1	1
M_ptrc_c	1	1	1	1	1	1	1	1	1	1	1
M_ptrc_e	1	1	1	1	1	1	1	1	1	1	1
M_ptrc_p	1	1	1	1	1	1	1	1	1	1	1
M_pyam5p_c	1	1	1	1	1	1	1	1	1	1	1
M_pydx5p_c	1	1	1	1	1	1	1	1	1	1	1
M_pyr_c	1	1	1	1	1	1	1	1	1	1	1
M_pyr_e	1	1	1	1	1	1	1	1	1	1	1
M_pyr_p	1	1	1	1	1	1	1	1	1	1	1
M_q8_c	1	1	1	1	1	1	1	1	1	1	1
M_q8h2_c	1	1	1	1	1	1	1	1	1	1	1
M_que34tRNA_c	1	1	1	1	1	1	1	1	1	1	1
M_que_c	1	1	1	1	1	1	1	1	1	1	1
M_quin_c	1	1	1	1	1	1	1	1	1	1	1
M_quin_e	1	1	1	1	1	1	1	1	1	1	1
M_quin_p	1	1	1	1	1	1	1	1	1	1	1
M_quln_c	1	1	1	1	1	1	1	1	1	1	1
M_r1p_c	1	0	1	1	1	1	0	1	0	1	1
M_r3hbcoa_c	1	1	1	0	1	1	1	0	1	0	1
M_r3hbn2_c	1	1	1	0	1	1	1	0	1	0	1
M_r3rhbb_c	1	1	1	1	1	1	1	1	1	1	1
M_r3rhbb_e	1	1	1	1	1	1	1	1	1	1	1
M_r5p_c	1	1	1	1	1	1	1	1	1	1	1
M_ralf1_c	1	1	1	1	1	1	1	1	1	1	1
M_ralf2_c	1	1	1	1	1	1	1	1	1	1	1
M_ralf3_c	1	1	1	1	1	1	1	1	1	1	1
M_ralfB_c	1	1	1	1	1	1	1	1	1	1	1
M_ralf_c	1	1	1	1	1	1	1	1	1	1	1
M_ralf_e	1	1	1	1	1	1	1	1	1	1	1
M_ralf_p	1	1	1	1	1	1	1	1	1	1	1
M_rbflvrd_c	1	1	1	1	1	1	1	1	1	1	1
M_rbl__D_c	0	0	1	0	0	0	0	0	0	0	0
M_rdmbzi_c	1	1	1	1	1	1	1	1	1	1	1
M_rephac_c	1	1	1	1	1	1	1	1	1	1	1
M_rephaccoa_c	1	1	1	1	1	1	1	1	1	1	1
M_resoc_e	1	1	1	1	1	1	1	1	1	1	1
M_resoc_p	1	1	1	1	1	1	1	1	1	1	1
M_rfamp_e	1	1	1	1	1	1	1	1	1	1	1
M_rfamp_p	1	1	1	1	1	1	1	1	1	1	1
M_rhcys_c	1	1	1	1	1	1	1	1	1	1	1
M_rhma13unaga_c	0	0	0	0	0	0	1	0	0	0	0
M_rib__D_c	1	1	1	1	1	1	1	1	1	1	1
M_rib__D_e	1	1	1	1	1	1	1	1	1	1	1
M_rib__D_p	1	1	1	1	1	1	1	1	1	1	1
M_ribflav_c	1	1	1	1	1	1	1	1	1	1	1
M_ribflv_c	1	1	1	1	1	1	1	1	1	1	1
M_rnam_c	1	1	1	1	1	1	1	1	1	1	1
M_ru5p__D_c	1	1	1	1	1	1	1	1	1	1	1
M_s2mbdlipo_c	1	1	1	1	1	1	1	1	1	1	1
M_s2mpdlipo_c	1	1	1	1	1	1	1	1	1	1	1
M_s3mbdlipo_c	1	1	1	1	1	1	1	1	1	1	1
M_s7p_c	1	1	1	1	1	1	1	1	1	1	1
M_s_c	1	1	1	1	1	1	1	1	1	1	1
M_s_e	1	1	1	1	1	1	1	1	1	1	1
M_salc_c	1	1	1	1	1	1	1	1	1	1	1
M_salchs4_c	1	1	1	1	1	1	1	1	1	1	1
M_salchs4_p	1	1	1	1	1	1	1	1	1	1	1
M_salclcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_samprot_c	1	1	1	1	1	1	1	1	1	1	1
M_sarcs_c	0	0	0	1	0	0	0	1	1	1	0
M_sbt6p_c	1	1	1	1	1	1	1	1	1	1	1
M_sbt__D_c	1	1	1	1	1	1	1	1	1	1	1
M_sbt__D_e	1	1	1	1	1	1	1	1	1	1	1
M_sbt__D_p	1	1	1	1	1	1	1	1	1	1	1
M_scl_c	1	1	1	1	1	1	1	1	1	1	1
M_scys__L_c	1	1	1	1	1	1	1	1	1	1	1
M_seahcys_c	1	1	1	1	1	1	1	1	1	1	1
M_seasmet_c	1	1	1	1	1	1	1	1	1	1	1
M_sel_c	1	1	1	1	1	1	1	1	1	1	1
M_sel_e	1	1	1	1	1	1	1	1	1	1	1
M_sel_p	1	1	1	1	1	1	1	1	1	1	1
M_selcyst_c	1	1	1	1	1	1	1	1	1	1	1
M_selhcys_c	1	1	1	1	1	1	1	1	1	1	1
M_selmeth_c	1	1	1	1	1	1	1	1	1	1	1
M_selmtrna_c	1	1	1	1	1	1	1	1	1	1	1
M_seln_c	1	1	1	1	1	1	1	1	1	1	1
M_ser_L_ala__L_c	1	0	1	1	1	1	1	1	1	0	1
M_ser_L_c	1	1	1	1	1	1	1	1	1	1	1
M_ser_L_cys_L_c	1	0	1	1	1	1	1	1	1	0	1
M_ser_L_p	1	1	1	1	1	1	1	1	1	1	1
M_ser_L_ser__L_c	1	0	1	1	1	1	1	1	1	0	1
M_ser__D_c	1	0	1	0	1	1	0	0	1	1	1
M_ser__D_p	1	0	1	0	1	1	0	0	1	1	1
M_ser__L_c	1	1	1	1	1	1	1	1	1	1	1
M_ser__L_e	1	1	1	1	1	1	1	1	1	1	1
M_ser__L_p	1	1	1	1	1	1	1	1	1	1	1
M_seramp_c	1	1	1	0	1	0	1	0	0	0	0
M_sertrna_c	1	1	1	1	1	1	1	1	1	1	1
M_sertrna_sec__c	1	1	1	1	1	1	1	1	1	1	1
M_sheme_c	0	1	0	0	0	1	1	0	1	0	1
M_sheme_p	0	1	0	0	0	1	1	0	1	0	1
M_skm3p_c	1	1	1	1	1	1	1	1	1	1	1
M_skm_c	1	1	1	1	1	1	1	1	1	1	1
M_skm_e	1	1	1	1	1	1	1	1	1	1	1
M_skm_p	1	1	1	1	1	1	1	1	1	1	1
M_sl26da_c	1	1	1	1	1	1	1	1	1	1	1
M_sl2a6o_c	1	1	1	1	1	1	1	1	1	1	1
M_slnt_c	1	1	1	1	1	1	1	1	1	1	1
M_slnt_e	1	1	1	1	1	1	1	1	1	1	1
M_slnt_p	1	1	1	1	1	1	1	1	1	1	1
M_so3_c	1	1	1	1	1	1	1	1	1	1	1
M_so4_c	1	1	1	1	1	1	1	1	1	1	1
M_so4_e	1	1	1	1	1	1	1	1	1	1	1
M_so4_p	1	1	1	1	1	1	1	1	1	1	1
M_spm_c	0	0	0	0	0	0	0	0	1	0	0
M_spmd_c	1	1	1	1	1	1	1	1	1	1	1
M_spmd_e	1	1	1	1	1	1	1	1	1	1	1
M_spmd_p	1	1	1	1	1	1	1	1	1	1	1
M_sprm_c	1	1	1	1	1	1	1	1	1	1	1
M_sq8_c	1	1	1	1	1	1	1	1	1	1	1
M_srb1p_c	1	1	1	1	1	1	1	1	1	1	1
M_stcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_strcg_c	1	1	1	1	1	1	1	1	1	1	1
M_styrene_c	1	1	1	1	1	1	1	1	1	1	1
M_suc6p_c	1	1	1	1	1	1	1	1	1	1	1
M_succ_c	1	1	1	1	1	1	1	1	1	1	1
M_succ_e	1	1	1	1	1	1	1	1	1	1	1
M_succ_p	1	1	1	1	1	1	1	1	1	1	1
M_succoa_c	1	1	1	1	1	1	1	1	1	1	1
M_sucr_e	1	1	1	1	1	1	1	1	1	1	1
M_sucr_p	1	1	1	1	1	1	1	1	1	1	1
M_sucsal_c	1	1	1	1	1	1	1	1	1	1	1
M_sulfac_c	1	1	1	1	1	1	1	1	1	1	1
M_sulfac_e	1	1	1	1	1	1	1	1	1	1	1
M_sulfac_p	1	1	1	1	1	1	1	1	1	1	1
M_t3c11vaceACP_c	1	1	1	1	1	1	1	1	1	1	1
M_t3c5ddeceACP_c	1	1	1	1	1	1	1	1	1	1	1
M_t3c7mrseACP_c	1	1	1	1	1	1	1	1	1	1	1
M_t3c9palmeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_t3chp_c	1	1	1	1	1	1	1	1	1	1	1
M_tagdp__D_c	0	0	0	1	0	0	0	1	0	0	0
M_tartr__L_c	1	1	1	1	1	1	1	1	1	1	1
M_tartr__L_e	1	1	1	1	1	1	1	1	1	1	1
M_tartr__L_p	1	1	1	1	1	1	1	1	1	1	1
M_tartr__M_c	1	1	1	1	1	1	1	1	1	1	1
M_taur_c	1	1	1	1	1	1	1	1	1	1	1
M_taur_e	1	1	1	1	1	1	1	1	1	1	1
M_taur_p	1	1	1	1	1	1	1	1	1	1	1
M_tcb_c	1	1	1	1	1	1	1	1	1	1	1
M_tcb_p	1	1	1	1	1	1	1	1	1	1	1
M_tchccm_c	1	1	1	0	1	1	1	0	0	0	1
M_tchrocat_c	1	1	1	0	1	1	1	0	0	0	1
M_tcmbo_c	1	1	1	1	1	1	1	1	1	1	1
M_tcynt_c	1	1	1	1	1	1	1	1	1	1	1
M_td2coa_c	1	1	1	1	1	1	1	1	1	1	1
M_tdceap_c	1	1	1	1	1	1	1	1	1	1	1
M_tdcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_tddec2eACP_c	1	1	1	1	1	1	1	1	1	1	1
M_tdeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_tdec2eACP_c	1	1	1	1	1	1	1	1	1	1	1
M_tdecoa_c	1	1	1	1	1	1	1	1	1	1	1
M_teich_45_BS_c	1	1	1	1	1	1	1	1	1	1	1
M_thbn_c	1	1	1	1	1	1	1	1	1	1	1
M_thbpt4acam_c	1	1	1	1	1	1	1	1	1	1	1
M_thbpt_c	1	1	1	1	1	1	1	1	1	1	1
M_thcur_c	1	1	1	1	1	1	1	1	1	1	1
M_thcys_c	1	1	1	1	1	1	1	1	1	1	1
M_thdp_c	1	1	1	1	1	1	1	1	1	1	1
M_thex2eACP_c	1	1	1	1	1	1	1	1	1	1	1
M_thf_c	1	1	1	1	1	1	1	1	1	1	1
M_thfglu_c	1	1	1	1	1	1	1	1	1	1	1
M_thm_c	1	1	1	1	1	1	1	1	1	1	1
M_thm_e	1	1	1	1	1	1	1	1	1	1	1
M_thm_p	1	1	1	1	1	1	1	1	1	1	1
M_thmmp_c	1	1	1	1	1	1	1	1	1	1	1
M_thmpp_c	1	1	1	1	1	1	1	1	1	1	1
M_thr_L_c	1	1	1	1	1	1	1	1	1	1	1
M_thr_L_e	1	1	1	1	1	1	1	1	1	1	1
M_thr_L_gln__L_c	1	0	1	1	1	1	1	1	1	0	1
M_thr_L_p	1	1	1	1	1	1	1	1	1	1	1
M_thr__L_c	1	1	1	1	1	1	1	1	1	1	1
M_thr__L_e	1	1	1	1	1	1	1	1	1	1	1
M_thr__L_p	1	1	1	1	1	1	1	1	1	1	1
M_thrp_c	1	1	1	1	1	1	1	1	1	1	1
M_thrtrna_c	1	1	1	1	1	1	1	1	1	1	1
M_thym_c	1	1	1	1	1	1	1	1	1	1	1
M_thymd_c	1	1	1	1	1	1	1	1	1	1	1
M_tmoxdpq_c	1	0	1	1	1	1	1	1	1	1	1
M_tmrs2eACP_c	1	1	1	1	1	1	1	1	1	1	1
M_tnittol_c	1	1	1	1	1	1	1	1	1	1	1
M_tnt_c	1	1	1	1	1	1	1	1	1	1	1
M_tnt_e	1	1	1	1	1	1	1	1	1	1	1
M_toct2eACP_c	1	1	1	1	1	1	1	1	1	1	1
M_toctd2eACP_c	1	1	1	1	1	1	1	1	1	1	1
M_tol4sul_c	1	1	1	1	1	1	1	1	1	1	1
M_tol_c	1	1	1	1	1	1	1	1	1	1	1
M_tol_e	1	1	1	1	1	1	1	1	1	1	1
M_tol_p	1	1	1	1	1	1	1	1	1	1	1
M_tom_e	1	1	1	1	1	1	1	1	1	1	1
M_tom_p	1	1	1	1	1	1	1	1	1	1	1
M_tpalm2eACP_c	1	1	1	1	1	1	1	1	1	1	1
M_trdca_c	1	1	1	1	1	1	1	1	1	1	1
M_trdcal_c	1	1	1	1	1	1	1	1	1	1	1
M_trdox_c	1	1	1	1	1	1	1	1	1	1	1
M_trdrd_c	1	1	1	1	1	1	1	1	1	1	1
M_tre6p_c	1	1	1	1	1	1	1	1	1	1	1
M_tre_c	1	1	1	1	1	1	1	1	1	1	1
M_tre_e	1	1	1	1	1	1	1	1	1	1	1
M_tre_p	1	1	1	1	1	1	1	1	1	1	1
M_trnaala_c	1	1	1	1	1	1	1	1	1	1	1
M_trnaarg_c	1	1	1	1	1	1	1	1	1	1	1
M_trnaasp_c	1	1	1	1	1	1	1	1	1	1	1
M_trnaaspq_c	1	1	1	1	1	1	1	1	1	1	1
M_trnaaspqo_c	1	1	1	1	1	1	1	1	1	1	1
M_trnacys_c	1	1	1	1	1	1	1	1	1	1	1
M_trnagln_c	1	1	1	1	1	1	1	1	1	1	1
M_trnaglu_c	1	1	1	1	1	1	1	1	1	1	1
M_trnagly_c	1	1	1	1	1	1	1	1	1	1	1
M_trnahis_c	1	1	1	1	1	1	1	1	1	1	1
M_trnahisq_c	1	1	1	1	1	1	1	1	1	1	1
M_trnahisqo_c	1	1	1	1	1	1	1	1	1	1	1
M_trnaile_c	1	1	1	1	1	1	1	1	1	1	1
M_trnaleu_c	1	1	1	1	1	1	1	1	1	1	1
M_trnalys_c	1	1	1	1	1	1	1	1	1	1	1
M_trnamet_c	1	1	1	1	1	1	1	1	1	1	1
M_trnaphe_c	1	1	1	1	1	1	1	1	1	1	1
M_trnapro_c	1	1	1	1	1	1	1	1	1	1	1
M_trnasecys_c	1	1	1	1	1	1	1	1	1	1	1
M_trnaser_c	1	1	1	1	1	1	1	1	1	1	1
M_trnathr_c	1	1	1	1	1	1	1	1	1	1	1
M_trnatrp_c	1	1	1	1	1	1	1	1	1	1	1
M_trnatyr_c	1	1	1	1	1	1	1	1	1	1	1
M_trnatyrq_c	1	1	1	1	1	1	1	1	1	1	1
M_trnatyrqo_c	1	1	1	1	1	1	1	1	1	1	1
M_trnaval_c	1	1	1	1	1	1	1	1	1	1	1
M_trp__L_c	1	1	1	1	1	1	1	1	1	1	1
M_trp__L_e	1	1	1	1	1	1	1	1	1	1	1
M_trp__L_p	1	1	1	1	1	1	1	1	1	1	1
M_trptrna_c	1	1	1	1	1	1	1	1	1	1	1
M_tsul_c	1	1	1	1	1	1	1	1	1	1	1
M_tsul_e	1	1	1	1	1	1	1	1	1	1	1
M_tsul_p	1	1	1	1	1	1	1	1	1	1	1
M_ttdca_c	1	1	1	1	1	1	1	1	1	1	1
M_ttdca_e	1	1	1	1	1	1	1	1	1	1	1
M_ttdca_p	1	1	1	1	1	1	1	1	1	1	1
M_ttdcal_c	1	1	1	1	1	1	1	1	1	1	1
M_ttdcap_c	1	1	1	1	1	1	1	1	1	1	1
M_ttdcea_e	1	1	1	1	1	1	1	1	1	1	1
M_ttdcea_p	1	1	1	1	1	1	1	1	1	1	1
M_ttrcyc_c	1	1	1	1	1	1	1	1	1	1	1
M_ttrcyc_e	1	1	1	1	1	1	1	1	1	1	1
M_ttrcyc_p	1	1	1	1	1	1	1	1	1	1	1
M_tungs_c	1	1	1	1	1	1	1	1	1	1	1
M_tungs_e	1	1	1	1	1	1	1	1	1	1	1
M_tungs_p	1	1	1	1	1	1	1	1	1	1	1
M_tym_c	1	1	1	1	1	1	1	1	1	1	1
M_tym_p	1	0	1	0	0	1	0	0	0	0	0
M_tyr__L_c	1	1	1	1	1	1	1	1	1	1	1
M_tyr__L_e	1	1	1	1	1	1	1	1	1	1	1
M_tyr__L_p	1	1	1	1	1	1	1	1	1	1	1
M_tyrtrna_c	1	1	1	1	1	1	1	1	1	1	1
M_tzea_c	1	1	1	1	1	1	1	1	1	1	1
M_tzea_e	1	1	1	1	1	1	1	1	1	1	1
M_tzea_p	1	1	1	1	1	1	1	1	1	1	1
M_u1car_c	1	1	1	1	1	1	1	1	1	1	1
M_u23ga_c	1	1	1	1	1	1	1	1	1	1	1
M_u3aga_c	1	1	1	1	1	1	1	1	1	1	1
M_u3hga_c	1	1	1	1	1	1	1	1	1	1	1
M_uLa4fn_c	1	1	1	1	1	1	1	1	1	1	1
M_uaagmda_c	1	1	1	1	1	1	1	1	1	1	1
M_uaccg_c	1	1	1	1	1	1	1	1	1	1	1
M_uacgala_c	1	1	1	1	1	1	1	1	1	1	1
M_uacgam_c	1	1	1	1	1	1	1	1	1	1	1
M_uacmam_c	1	1	1	1	1	1	1	1	1	1	1
M_uacmamu_c	1	1	1	1	1	1	1	1	1	1	1
M_uagmda_c	1	1	1	1	1	1	1	1	1	1	1
M_uama_c	1	1	1	1	1	1	1	1	1	1	1
M_uamag_c	1	1	1	1	1	1	1	1	1	1	1
M_uamr_c	1	1	1	1	1	1	1	1	1	1	1
M_udca_c	1	1	1	1	1	1	1	1	1	1	1
M_udcal_c	1	1	1	1	1	1	1	1	1	1	1
M_udcpdp_c	1	1	1	1	1	1	1	1	1	1	1
M_udcpdp_p	1	1	1	1	1	1	1	1	1	1	1
M_udcpp_c	1	1	1	1	1	1	1	1	1	1	1
M_udcpp_p	1	1	1	1	1	1	1	1	1	1	1
M_udp4kp_c	1	1	1	1	1	1	1	1	1	1	1
M_udpLa4fn_c	1	1	1	1	1	1	1	1	1	1	1
M_udpLa4n_c	1	1	1	1	1	1	1	1	1	1	1
M_udpLa4o_c	1	1	1	1	1	1	1	1	1	1	1
M_udp_c	1	1	1	1	1	1	1	1	1	1	1
M_udpacgal_c	1	1	1	1	1	1	1	1	1	1	1
M_udpg_c	1	1	1	1	1	1	1	1	1	1	1
M_udpgal_c	1	1	1	1	1	1	1	1	1	1	1
M_udpgalfur_c	0	0	0	1	0	0	0	1	0	0	0
M_udpglcur_c	1	1	1	1	1	1	1	1	1	1	1
M_udpxyl_c	1	1	1	1	1	1	1	1	1	1	1
M_ugmd_c	1	1	1	1	1	1	1	1	1	1	1
M_ugmda_c	1	1	1	1	1	1	1	1	1	1	1
M_um4p_c	1	1	1	1	1	1	1	1	1	1	1
M_ump_c	1	1	1	1	1	1	1	1	1	1	1
M_uppg3_c	1	1	1	1	1	1	1	1	1	1	1
M_ura_c	1	1	1	1	1	1	1	1	1	1	1
M_urate_c	1	1	1	1	1	1	1	1	1	1	1
M_urcan_c	1	1	1	1	1	1	1	1	1	1	1
M_urdglyc_c	1	1	1	1	1	1	1	1	1	1	1
M_urea_c	1	1	1	1	1	1	1	1	1	1	1
M_urea_e	1	1	1	1	1	1	1	1	1	1	1
M_urea_p	1	1	1	1	1	1	1	1	1	1	1
M_uri_c	1	1	1	1	1	1	1	1	1	1	1
M_uri_e	1	1	1	1	1	1	1	1	1	1	1
M_uri_p	1	1	1	1	1	1	1	1	1	1	1
M_utp_c	1	1	1	1	1	1	1	1	1	1	1
M_val_L_asn_L_c	1	0	1	1	1	1	1	1	1	0	1
M_val_L_c	1	1	1	1	1	1	1	1	1	1	1
M_val_L_e	1	1	1	1	1	1	1	1	1	1	1
M_val_L_p	1	1	1	1	1	1	1	1	1	1	1
M_val__L_c	1	1	1	1	1	1	1	1	1	1	1
M_val__L_e	1	1	1	1	1	1	1	1	1	1	1
M_val__L_p	1	1	1	1	1	1	1	1	1	1	1
M_valtrna_c	1	1	1	1	1	1	1	1	1	1	1
M_vanln_c	1	0	1	1	0	1	1	1	1	1	1
M_vanlt_c	1	0	1	1	0	1	1	1	1	1	1
M_xan_c	1	1	1	1	1	1	1	1	1	1	1
M_xan_e	1	1	1	1	1	1	1	1	1	1	1
M_xan_p	1	1	1	1	1	1	1	1	1	1	1
M_xmp_c	1	1	1	1	1	1	1	1	1	1	1
M_xtp_c	1	1	1	1	1	1	1	1	1	1	1
M_xtsn_c	1	1	1	1	1	1	1	1	1	1	1
M_xtsn_e	1	1	1	1	1	1	1	1	1	1	1
M_xtsn_p	1	1	1	1	1	1	1	1	1	1	1
M_xu5p__D_c	1	1	1	1	1	1	1	1	1	1	1
M_xyl__D_c	0	0	0	0	0	0	1	0	1	0	0
M_xylt_c	0	0	0	0	0	0	1	0	1	0	0
M_xylu_D_p	1	1	1	1	1	1	1	1	1	1	1
M_xylu__D_c	1	1	1	1	1	1	1	1	1	1	1
M_xylu__D_e	1	1	1	1	1	1	1	1	1	1	1
M_z4hphea_c	1	1	1	1	1	1	1	1	1	1	1
M_zn2_c	1	1	1	1	1	1	1	1	1	1	1
M_zn2_e	1	1	1	1	1	1	1	1	1	1	1
M_zn2_p	1	1	1	1	1	1	1	1	1	1	1
M_zoe_c	1	1	1	1	1	1	1	1	1	1	1
