ids	RSBA7	RSBDBR229	RSCFB2957	RSGMI1000	RSK60	RSMOLK2	RSPSI07	RSPSS4	RSR24	RSRUN2340	RSUW551
R_SELabcpp	1	1	1	1	1	1	1	1	1	1	1
R_SELtex	1	1	1	1	1	1	1	1	1	1	1
R_SELtpp	1	1	1	1	1	1	1	1	1	1	1
R_SERASr	1	1	1	0	1	0	1	0	0	0	0
R_SERAT	1	1	1	1	1	1	1	1	1	1	1
R_SERD_L	1	1	1	1	1	1	1	1	1	1	1
R_SERTRS	1	1	1	1	1	1	1	1	1	1	1
R_SERTRS2	1	1	1	1	1	1	1	1	1	1	1
R_SERabcpp	1	1	1	1	1	1	1	1	1	1	1
R_SERt2rpp	1	1	1	1	1	1	1	1	1	1	1
R_SERtex	1	1	1	1	1	1	1	1	1	1	1
R_SFGTHi	1	1	1	1	1	1	1	1	1	1	1
R_SHEME2abcpp	0	1	0	0	0	1	1	0	1	0	1
R_SHK3Dr	1	1	1	1	1	1	1	1	1	1	1
R_SKM3PCT	1	1	1	1	1	1	1	1	1	1	1
R_SKMt2pp	1	1	1	1	1	1	1	1	1	1	1
R_SKMtex	1	1	1	1	1	1	1	1	1	1	1
R_SLCYSS	1	1	1	1	1	1	1	1	1	1	1
R_SLNTtex	1	1	1	1	1	1	1	1	1	1	1
R_SLNTtpp	1	1	1	1	1	1	1	1	1	1	1
R_SO4t2pp	1	1	1	1	1	1	1	1	1	1	1
R_SO4tex	1	1	1	1	1	1	1	1	1	1	1
R_SPMDabcpp	1	1	1	1	1	1	1	1	1	1	1
R_SPMDtex	1	1	1	1	1	1	1	1	1	1	1
R_SPMS	1	1	1	1	1	1	1	1	1	1	1
R_SPMSy	0	0	0	0	0	0	0	0	1	0	0
R_SPODM	1	1	1	1	1	1	1	1	1	1	1
R_SPODMpp	1	1	1	1	1	1	1	1	1	1	1
R_SPRMS	1	1	1	1	1	1	1	1	1	1	1
R_SRHCC	1	1	1	1	1	1	1	1	1	1	1
R_SSALy	1	1	1	1	1	1	1	1	1	1	1
R_SUCCCOAMALTR	1	1	1	1	1	1	1	1	1	1	1
R_SUCCt2_2pp	1	1	1	1	1	1	1	1	1	1	1
R_SUCCt2r	0	1	0	0	0	0	1	0	1	0	0
R_SUCCtex	1	1	1	1	1	1	1	1	1	1	1
R_SUCD1	1	1	1	1	1	1	1	1	1	1	1
R_SUCDi	1	1	1	1	1	1	1	1	1	1	1
R_SUCOAS	1	1	1	1	1	1	1	1	1	1	1
R_SUCRtex	1	1	1	1	1	1	1	1	1	1	1
R_SUCptspp	1	1	1	1	1	1	1	1	1	1	1
R_SULDDH	1	1	1	1	1	1	1	1	1	1	1
R_SULFACabcpp	1	1	1	1	1	1	1	1	1	1	1
R_SULFACtex	1	1	1	1	1	1	1	1	1	1	1
R_SULFOX	1	1	1	1	1	1	1	1	1	1	1
R_SULFR	1	1	1	1	1	1	1	1	1	1	1
R_SULR	1	1	1	1	1	1	1	1	1	1	1
R_SULabcpp	1	1	1	1	1	1	1	1	1	1	1
R_T2DECAI	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipA1_BioS	0	0	0	1	0	0	0	1	0	0	0
R_T3SS_E_RipA1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipA2_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipA2_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipA3_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipA3_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipA4_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipA4_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipA5_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipA5_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAA_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAA_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAB_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAB_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAC_BioS	1	0	1	1	1	0	1	1	0	0	1
R_T3SS_E_RipAC_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAD_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAD_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAE_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAE_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAF1_BioS	0	0	1	1	0	0	0	1	0	0	0
R_T3SS_E_RipAF1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAG_BioS	0	0	0	1	0	0	1	0	0	0	0
R_T3SS_E_RipAG_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAH_BioS	0	0	0	1	0	0	1	0	0	0	0
R_T3SS_E_RipAH_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAI_BioS	0	0	0	0	0	0	1	0	0	0	0
R_T3SS_E_RipAI_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAJ_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAJ_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAK_BioS	0	0	0	1	0	0	0	1	0	0	0
R_T3SS_E_RipAK_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAL_BioS	0	0	0	1	0	0	1	1	1	0	0
R_T3SS_E_RipAL_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAM_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAM_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAN_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAN_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAO_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAO_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAP_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAP_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAQ_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAQ_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAR_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAR_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAS_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAS_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAT_BioS	1	1	1	1	1	1	1	1	1	0	1
R_T3SS_E_RipAT_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAU_BioS	1	1	1	1	1	1	1	1	1	1	0
R_T3SS_E_RipAU_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAV_BioS	1	0	1	1	0	1	0	1	0	1	1
R_T3SS_E_RipAV_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAW_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAW_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAX1_BioS	1	1	0	1	0	1	0	1	0	1	1
R_T3SS_E_RipAX1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAX2_BioS	1	0	0	1	0	1	0	1	0	1	0
R_T3SS_E_RipAX2_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAY_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAY_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipAZ1_BioS	1	1	1	1	1	0	1	1	1	1	0
R_T3SS_E_RipAZ1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipBA_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipBA_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipBB_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipBB_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipB_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipB_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipC1_BioS	1	1	1	1	1	1	1	1	0	1	1
R_T3SS_E_RipC1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipD_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipD_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipE1_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipE1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipF1_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipF1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipG1_BioS	0	0	0	1	0	0	1	1	0	0	0
R_T3SS_E_RipG1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipG2_BioS	1	0	1	1	0	1	1	1	0	1	1
R_T3SS_E_RipG2_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipG3_BioS	1	1	1	1	1	1	1	1	0	1	1
R_T3SS_E_RipG3_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipG4_BioS	1	0	1	1	1	1	0	1	1	1	1
R_T3SS_E_RipG4_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipG5_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipG5_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipG6_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipG6_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipG7_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipG7_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipH1_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipH1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipH2_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipH2_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipH3_BioS	1	1	1	1	1	1	1	1	1	0	1
R_T3SS_E_RipH3_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipI_BioS	1	1	1	1	1	1	1	1	0	1	1
R_T3SS_E_RipI_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipJ_BioS	0	0	1	1	0	1	0	1	0	0	1
R_T3SS_E_RipJ_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipK_BioS	1	0	1	1	1	0	1	1	0	1	0
R_T3SS_E_RipK_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipL_BioS	0	1	0	1	1	0	1	1	1	0	0
R_T3SS_E_RipL_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipM_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipM_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipN_BioS	1	1	1	1	0	1	1	1	0	1	1
R_T3SS_E_RipN_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipO1_BioS	1	0	1	1	1	1	0	1	1	1	1
R_T3SS_E_RipO1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipP1_BioS	0	0	1	1	0	0	0	1	0	1	0
R_T3SS_E_RipP1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipP2_BioS	1	0	0	1	1	0	0	1	0	1	0
R_T3SS_E_RipP2_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipQ_BioS	1	0	1	1	1	1	0	1	0	1	1
R_T3SS_E_RipQ_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipR_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipR_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipS1_BioS	1	1	1	1	1	1	1	1	0	1	1
R_T3SS_E_RipS1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipS2_BioS	1	0	1	1	1	1	1	1	0	1	1
R_T3SS_E_RipS2_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipS3_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipS3_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipS4_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipS4_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipS5_BioS	1	1	1	1	1	1	1	1	0	1	1
R_T3SS_E_RipS5_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipS6_BioS	0	0	0	1	0	0	0	1	0	0	0
R_T3SS_E_RipS6_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipTAL_BioS	1	1	0	1	1	1	1	1	0	0	0
R_T3SS_E_RipTAL_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipTPS_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipTPS_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipT_BioS	0	0	0	1	0	0	1	1	1	1	0
R_T3SS_E_RipT_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipU2_BioS	0	0	0	1	0	0	0	1	1	0	0
R_T3SS_E_RipU2_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipV1_BioS	1	1	1	1	1	1	1	1	0	0	1
R_T3SS_E_RipV1_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipW_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipW_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipX_BioS	0	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipX_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipY_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipY_S	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipZ_BioS	1	1	1	1	1	1	1	1	1	1	1
R_T3SS_E_RipZ_S	1	1	1	1	1	1	1	1	1	1	1
R_T6SS_E_RSc0958_S	1	1	1	1	1	1	1	1	1	0	1
R_T6SS_E_RSc1944_S	1	1	1	1	1	1	1	1	1	0	1
R_T6SS_E_RSc3220_S	1	1	1	1	1	1	1	1	1	1	1
R_T6SS_E_RSc3222_S	1	1	1	1	1	1	1	1	1	1	1
R_T6SS_E_RSc3430_S	1	1	1	1	1	1	1	1	1	0	1
R_T6SS_E_RSp0103_S	1	1	1	1	1	1	1	1	1	0	1
R_T6SS_E_RSp0175_S	1	0	1	1	1	1	1	1	1	0	1
R_T6SS_E_RSp0518_S	1	1	1	1	1	1	1	1	1	1	1
R_T6SS_E_RSp0629_S	1	0	1	1	1	1	1	1	1	0	1
R_T6SS_E_RSp0745_S	1	0	1	1	1	1	1	1	1	0	1
R_T6SS_E_RSp0768_S	1	0	1	1	1	1	1	1	1	0	1
R_T6SS_E_RSp1139_S	1	1	1	1	1	1	1	1	1	0	1
R_TALA	1	1	1	1	1	1	1	1	1	1	1
R_TARTRDH	1	1	1	1	1	1	1	1	1	1	1
R_TARTRDH2	1	1	1	1	1	1	1	1	1	1	1
R_TARTRt2rpp	1	1	1	1	1	1	1	1	1	1	1
R_TARTRtex	1	1	1	1	1	1	1	1	1	1	1
R_TAUDO	0	0	0	1	1	1	1	1	1	1	1
R_TAURabc	1	1	1	1	1	1	1	1	1	1	1
R_TAURabcpp	1	1	1	1	1	1	1	1	1	1	1
R_TAURtex	1	1	1	1	1	1	1	1	1	1	1
R_TCBt2pp	1	1	1	1	1	1	1	1	1	1	1
R_TDP	1	1	1	1	1	1	1	1	1	1	1
R_TDPAGTA	1	1	1	1	1	1	1	1	1	1	1
R_TDPDRE	1	1	1	1	1	1	1	1	1	1	1
R_TDPDRR	1	1	1	1	1	1	1	1	1	1	1
R_TDPGDH	1	1	1	1	1	1	1	1	1	1	1
R_TDSK	1	1	1	1	1	1	1	1	1	1	1
R_TDSR1	1	1	1	1	1	1	1	1	1	1	1
R_TEICH45	1	1	1	1	1	1	1	1	1	1	1
R_TGBPA	0	0	0	1	0	0	0	1	0	0	0
R_THBPT4ACAMDASE	1	1	1	1	1	1	1	1	1	1	1
R_THD2pp	1	1	1	1	1	1	1	1	1	1	1
R_THDPS	1	1	1	1	1	1	1	1	1	1	1
R_THFAT	1	1	1	1	1	1	1	1	1	1	1
R_THFGLUS	1	1	1	1	1	1	1	1	1	1	1
R_THIOLS	1	1	1	1	1	1	1	1	1	1	1
R_THIORDXi	1	1	1	1	1	1	1	1	1	1	1
R_THMP	1	1	1	1	1	1	1	1	1	1	1
R_THMt2pp	1	1	1	1	1	1	1	1	1	1	1
R_THMtex	1	1	1	1	1	1	1	1	1	1	1
R_THRA	1	1	1	1	1	1	1	1	1	1	1
R_THRA2	1	1	1	1	1	1	1	1	1	1	1
R_THRD	1	0	1	1	0	0	1	1	1	1	1
R_THRD_L	1	1	1	1	1	1	1	1	1	1	1
R_THRPDC	1	1	1	1	1	1	1	1	1	1	1
R_THRS	1	1	1	1	1	1	1	1	1	1	1
R_THRTRS	1	1	1	1	1	1	1	1	1	1	1
R_THRabcpp	1	1	1	1	1	1	1	1	1	1	1
R_THRt2pp	1	1	1	1	1	1	1	1	1	1	1
R_THRt2rpp	1	1	1	1	1	1	1	1	1	1	1
R_THRtex	1	1	1	1	1	1	1	1	1	1	1
R_THZPSN	1	1	1	1	1	1	1	1	1	1	1
R_TKT1	1	1	1	1	1	1	1	1	1	1	1
R_TKT2	1	1	1	1	1	1	1	1	1	1	1
R_TMDPP	1	0	1	1	1	1	0	1	0	1	1
R_TMDS	1	1	1	1	1	1	1	1	1	1	1
R_TMK	1	1	1	1	1	1	1	1	1	1	1
R_TMPK	1	1	1	1	1	1	1	1	1	1	1
R_TMPPP	1	1	1	1	1	1	1	1	1	1	1
R_TNTR1	1	1	1	1	1	1	1	1	1	1	1
R_TNTR2	1	1	1	1	1	1	1	1	1	1	1
R_TNTep	1	1	1	1	1	1	1	1	1	1	1
R_TOCHECK	1	1	1	1	1	1	1	1	1	1	1
R_TOLt5	1	1	1	1	1	1	1	1	1	1	1
R_TOLt6	1	1	1	1	1	1	1	1	1	1	1
R_TPI	1	1	1	1	1	1	1	1	1	1	1
R_TRDR	1	1	1	1	1	1	1	1	1	1	1
R_TRE6PP	1	1	1	1	1	1	1	1	1	1	1
R_TRE6PS	1	1	1	1	1	1	1	1	1	1	1
R_TREHpp	1	1	1	1	1	1	1	1	1	1	0
R_TREtex	1	1	1	1	1	1	1	1	1	1	1
R_TRPO2	1	1	1	1	1	1	1	1	1	1	1
R_TRPODC	0	1	1	1	1	1	1	1	1	1	1
R_TRPS1	1	1	1	1	1	1	1	1	1	1	1
R_TRPt2rpp	1	0	1	1	1	1	0	1	1	1	1
R_TRPtex	1	1	1	1	1	1	1	1	1	1	1
R_TRSARr	1	1	1	1	1	1	1	1	1	1	1
R_TSULabcpp	1	1	1	1	1	1	1	1	1	1	1
R_TSULtex	1	1	1	1	1	1	1	1	1	1	1
R_TTDCAtexi	1	1	1	1	1	1	1	1	1	1	1
R_TTDCEAtexi	1	1	1	1	1	1	1	1	1	1	1
R_TTRCYCt5	1	1	1	1	1	1	1	1	1	1	1
R_TTRCYCtex	1	1	1	1	1	1	1	1	1	1	1
R_TTRCYCtpp	1	1	1	1	1	1	1	1	1	1	1
R_TUNGSabcpp	1	1	1	1	1	1	1	1	1	1	1
R_TUNGStex	1	1	1	1	1	1	1	1	1	1	1
R_TYRASEex	1	1	1	1	1	1	1	1	1	1	1
R_TYRDOPO3ex	1	1	1	1	1	1	1	1	1	1	1
R_TYRDOPOex	1	1	1	1	1	1	1	1	1	1	1
R_TYRODC	0	1	1	1	1	1	1	1	1	1	1
R_TYROXDApp	1	0	1	0	0	1	0	0	0	0	0
R_TYRTA	1	1	1	1	1	1	1	1	1	1	1
R_TYRTRS	1	1	1	1	1	1	1	1	1	1	1
R_TYRt2rpp	1	0	1	1	1	1	0	1	1	1	1
R_TYRtex	1	1	1	1	1	1	1	1	1	1	1
R_TZEAtex	1	1	1	1	1	1	1	1	1	1	1
R_TZEAtpp	1	1	1	1	1	1	1	1	1	1	1
R_Tomteff	1	1	1	1	1	1	1	1	1	1	1
R_Tomtex	1	1	1	1	1	1	1	1	1	1	1
R_U23GAAT	1	1	1	1	1	1	1	1	1	1	1
R_UAAGDS	1	1	1	1	1	1	1	1	1	1	1
R_UACMAMO	1	1	1	1	1	1	1	1	1	1	1
R_UAG2E	1	1	1	1	1	1	1	1	1	1	1
R_UAG2EMA	1	1	1	1	1	1	1	1	1	1	1
R_UAG4E	1	1	1	1	1	1	1	1	1	1	1
R_UAGAAT	1	1	1	1	1	1	1	1	1	1	1
R_UAGCVT	1	1	1	1	1	1	1	1	1	1	1
R_UAGDP	1	1	1	1	1	1	1	1	1	1	1
R_UAGPT3	1	1	1	1	1	1	1	1	1	1	1
R_UAMAGS	1	1	1	1	1	1	1	1	1	1	1
R_UAMAS	1	1	1	1	1	1	1	1	1	1	1
R_UAPGR	1	1	1	1	1	1	1	1	1	1	1
R_UBQBM	1	1	1	1	1	1	1	1	1	1	1
R_UDCPDP	1	1	1	1	1	1	1	1	1	1	1
R_UDCPDPS	1	1	1	1	1	1	1	1	1	1	1
R_UDCPDPpp	1	1	1	1	1	1	1	1	1	1	1
R_UDCPPtppi	1	1	1	1	1	1	1	1	1	1	1
R_UDP4KPS	1	1	1	1	1	1	1	1	1	1	1
R_UDPG4E	1	1	1	1	1	1	1	1	1	1	1
R_UDPGALM	0	0	0	1	0	0	0	1	0	0	0
R_UDPGD	1	1	1	1	1	1	1	1	1	1	1
R_UDPKAAT	1	1	1	1	1	1	1	1	1	1	1
R_UDPXYLS	1	1	1	1	1	1	1	1	1	1	1
R_UGLT	1	1	1	1	1	1	1	1	1	1	1
R_UGLYCH	1	1	1	1	1	1	1	1	1	1	1
R_UGMDDS	1	1	1	1	1	1	1	1	1	1	1
R_UHBZ1t_pp	1	1	0	1	0	1	1	1	1	1	1
R_UHGADA	1	1	1	1	1	1	1	1	1	1	1
R_UM3PL	1	1	1	1	1	1	1	1	1	1	1
R_UM4PCP	1	1	1	1	1	1	1	1	1	1	1
R_UM4PL	1	1	1	1	1	1	1	1	1	1	1
R_UMPK	1	1	1	1	1	1	1	1	1	1	1
R_UNSMONO	1	1	1	1	1	1	1	1	1	1	1
R_UPLA4FNT	1	1	1	1	1	1	1	1	1	1	1
R_UPP3MT	1	1	1	1	1	1	1	1	1	1	1
R_UPP3S	1	1	1	1	1	1	1	1	1	1	1
R_UPPDC1	1	1	1	1	1	1	1	1	1	1	1
R_UPPRT	1	1	1	1	1	1	1	1	1	1	1
R_URCN	1	1	1	1	1	1	1	1	1	1	1
R_UREA	1	1	1	1	1	0	1	1	1	1	1
R_UREAabcpp	1	1	1	1	1	0	1	1	1	1	1
R_UREAtex	1	1	1	1	1	1	1	1	1	1	1
R_UREAtpp	1	1	1	1	1	1	1	1	1	1	1
R_URIC	1	1	1	1	1	1	1	1	1	1	1
R_URIDK2r	1	1	1	1	1	1	1	1	1	1	1
R_URIH	1	1	1	1	0	0	1	1	1	0	0
R_URItex	1	1	1	1	1	1	1	1	1	1	1
R_USHD	1	1	1	1	1	1	1	1	1	1	1
R_VALTA	1	1	1	1	1	1	1	1	1	1	1
R_VALTRS	1	1	1	1	1	1	1	1	1	1	1
R_VALabcpp	1	1	1	1	1	1	1	1	1	1	1
R_VALt2rpp	1	1	1	1	1	1	1	1	1	1	1
R_VALtex	1	1	1	1	1	1	1	1	1	1	1
R_VNDH	1	0	1	1	0	1	1	1	1	1	1
R_VNTDM	1	0	1	1	0	1	1	1	1	1	1
R_XAND	1	1	1	1	1	1	1	1	1	1	1
R_XANt2pp	1	1	1	1	1	1	1	1	1	1	1
R_XANtex	1	1	1	1	1	1	1	1	1	1	1
R_XPPT	1	1	1	1	1	1	1	1	1	1	1
R_XTSNH	1	1	1	1	0	0	1	1	1	0	0
R_XTSNt2rpp	1	1	1	1	1	1	1	1	1	1	1
R_XTSNtex	1	1	1	1	1	1	1	1	1	1	1
R_XYLK	0	0	0	1	0	0	0	1	0	0	0
R_XYLR	0	0	0	0	0	0	1	0	1	0	0
R_XYLUabcpp	1	1	1	1	1	1	1	1	1	1	1
R_XYLUtex	1	1	1	1	1	1	1	1	1	1	1
R_ZN2abcpp	1	0	1	1	1	1	1	1	1	1	1
R_ZN2t3pp	1	1	1	1	1	1	1	1	1	1	1
R_ZN2t4pp	1	1	1	1	1	1	1	1	1	1	1
R_ZN2teff_e	1	1	1	1	1	1	1	1	1	1	1
R_ZN2tpp	1	1	1	1	1	1	1	1	1	1	1
R_Zn2tex	1	1	1	1	1	1	1	1	1	1	1
R_acfvteff	1	1	1	1	1	1	1	1	1	1	1
R_acfvtex	1	1	1	1	1	1	1	1	1	1	1
R_ampiteff	1	1	1	1	1	1	1	1	1	1	1
R_ampitex	1	1	1	1	1	1	1	1	1	1	1
R_aratyr3	0	0	0	1	0	0	0	1	0	0	0
R_cafeteff	1	1	1	1	1	1	1	1	1	1	1
R_cafetex	1	1	1	1	1	1	1	1	1	1	1
R_dextrin_DEC_e_	1	1	1	1	1	1	1	1	1	1	1
R_lpdperox1	1	1	1	1	1	1	1	1	1	1	1
R_lpdperox2	1	1	1	1	1	1	1	1	1	1	1
R_lpdperox3	1	1	1	1	1	1	1	1	1	1	1
R_lpdperox4	1	1	1	1	1	1	1	1	1	1	1
R_lpdperox5	1	1	1	1	1	1	1	1	1	1	1
R_pentso3abcpp	1	1	1	1	1	1	1	1	1	1	1
R_swimming	1	1	1	1	1	1	1	1	1	1	1
R_tumble	1	1	1	1	1	1	1	1	1	1	1
R_twitching	1	1	1	1	1	1	1	1	1	1	1
